Source [urn:wisebed:unigetestbed:0x1b3b], Text [Joined::0x1b3b::], Level[DEBUG], Time[2011-02-10T14:32:17.401+01:00]
Source [urn:wisebed:unigetestbed:0x96e5], Text [Joined::0x96e5::], Level[DEBUG], Time[2011-02-10T14:32:17.402+01:00]
Source [urn:wisebed:unigetestbed:0x9731], Text [JOIN2::0x9731::0<1::0x15d3<0x1725::], Level[DEBUG], Time[2011-02-10T14:32:17.368+01:00]
Source [urn:wisebed:unigetestbed:0x1b95], Text [Joined::0x1b95::], Level[DEBUG], Time[2011-02-10T14:32:17.369+01:00]
Source [urn:wisebed:unigetestbed:0x1520], Text [Send::0x1520::43::0xffff::], Level[DEBUG], Time[2011-02-10T14:32:17.537+01:00]
Source [urn:wisebed:unigetestbed:0x9710], Text [JOIN::0x9710::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.539+01:00]
Source [urn:wisebed:unigetestbed:0x96eb], Text [JOIN2::0x96eb::0<1::0x1520<0x1725::], Level[DEBUG], Time[2011-02-10T14:32:17.628+01:00]
Source [urn:wisebed:unigetestbed:0x1b3b], Text [JOIN2::0x1b3b::0<1::0x1520<0x15d3::], Level[DEBUG], Time[2011-02-10T14:32:17.539+01:00]
Source [urn:wisebed:unigetestbed:0x1be5], Text [JOIN::0x1be5::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.629+01:00]
Source [urn:wisebed:unigetestbed:0x1b95], Text [JOIN2::0x1b95::0<1::0x1520<0x15d3::], Level[DEBUG], Time[2011-02-10T14:32:17.508+01:00]
Source [urn:wisebed:unigetestbed:0x9710], Text [Joined::0x9710::], Level[DEBUG], Time[2011-02-10T14:32:17.540+01:00]
Source [urn:wisebed:unigetestbed:0x15e0], Text [Send::0x15e0::43::0xffff::], Level[DEBUG], Time[2011-02-10T14:32:17.539+01:00]
Source [urn:wisebed:unigetestbed:0x96e0], Text [JOIN2::0x96e0::0<1::0x15e0<0x1b4c::], Level[DEBUG], Time[2011-02-10T14:32:17.664+01:00]
Source [urn:wisebed:unigetestbed:0x96e5], Text [JOIN2::0x96e5::0<1::0x1520<0x15d3::], Level[DEBUG], Time[2011-02-10T14:32:17.540+01:00]
Source [urn:wisebed:unigetestbed:0x1be5], Text [Joined::0x1be5::], Level[DEBUG], Time[2011-02-10T14:32:17.631+01:00]
Source [urn:wisebed:unigetestbed:0x9710], Text [JOIN2::0x9710::0<1::0x15e0<0x1520::], Level[DEBUG], Time[2011-02-10T14:32:17.542+01:00]
Source [urn:wisebed:unigetestbed:0x96fc], Text [JOIN2::0x96fc::0<1::0x15e0<0x1b4c::], Level[DEBUG], Time[2011-02-10T14:32:17.541+01:00]
Source [urn:wisebed:unigetestbed:0x1b7f], Text [JOIN::0x1b7f::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.544+01:00]
Source [urn:wisebed:unigetestbed:0x96f4], Text [JOIN::0x96f4::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.541+01:00]
Source [urn:wisebed:unigetestbed:0x1b7f], Text [Joined::0x1b7f::], Level[DEBUG], Time[2011-02-10T14:32:17.545+01:00]
Source [urn:wisebed:unigetestbed:0x99bd], Text [JOIN::0x99bd::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.541+01:00]
Source [urn:wisebed:unigetestbed:0x99bd], Text [Joined::0x99bd::], Level[DEBUG], Time[2011-02-10T14:32:17.544+01:00]
Source [urn:wisebed:unigetestbed:0x96f4], Text [Joined::0x96f4::], Level[DEBUG], Time[2011-02-10T14:32:17.543+01:00]
Source [urn:wisebed:unigetestbed:0x1b3b], Text [Send::0x1b3b::44::0x15d3::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.294+01:00]
Source [urn:wisebed:unigetestbed:0x9a0d], Text [Send::0x9a0d::44::0x1725::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.402+01:00]
Source [urn:wisebed:unigetestbed:0x9731], Text [Send::0x9731::44::0x1725::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.281+01:00]
Source [urn:wisebed:unigetestbed:0x1be5], Text [Send::0x1be5::44::0x1520::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.457+01:00]
Source [urn:wisebed:unigetestbed:0x96e0], Text [Send::0x96e0::44::0x1b4c::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.508+01:00]
Source [urn:wisebed:unigetestbed:0x9710], Text [Send::0x9710::44::0x1520::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.389+01:00]
Source [urn:wisebed:unigetestbed:0x1b7f], Text [Send::0x1b7f::44::0x15e0::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.396+01:00]
Source [urn:wisebed:unigetestbed:0x96e5], Text [Send::0x96e5::44::0x15d3::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.411+01:00]
Source [urn:wisebed:unigetestbed:0x1b84], Text [Send::0x1b84::44::0x1b4c::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.550+01:00]
Source [urn:wisebed:unigetestbed:0x1b95], Text [Send::0x1b95::44::0x15d3::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.431+01:00]
Source [urn:wisebed:unigetestbed:0x1cb9], Text [Send::0x1cb9::44::0x1b4c::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.591+01:00]
Source [urn:wisebed:unigetestbed:0x9700], Text [Send::0x9700::44::0x1725::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.446+01:00]
Source [urn:wisebed:unigetestbed:0x96f4], Text [Send::0x96f4::44::0x15e0::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.482+01:00]
Source [urn:wisebed:unigetestbed:0x9a0c], Text [Send::0x9a0c::44::0x1725::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.574+01:00]
Source [urn:wisebed:unigetestbed:0x99bd], Text [Send::0x99bd::44::0x15e0::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.499+01:00]
Source [urn:wisebed:unigetestbed:0x96c2], Text [Send::0x96c2::44::0x1b99::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.500+01:00]
Source [urn:wisebed:unigetestbed:0x96eb], Text [Send::0x96eb::44::0x1725::exp::], Level[DEBUG], Time[2011-02-10T14:32:18.638+01:00]
